bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,Pub_Month,Pub_Day,Pub_Year,publisher
38069,Zora Neale Hurston: A Literary Biography,Robert E. Hemenway,4.1,252008073,9.78E+12,eng,408,103,9,9,1,1980,UniversityofIllinoisPress
8247,Constructing the Little House: Gender  Culture  and Laura Ingalls Wilder,Ann Romines,3.7,1558491228,9.78E+12,eng,304,35,5,11,21,1997,UniversityofMassachusettsPress
27413,The Library of Apollodorus: Gods and Heroes of the Greeks,Apollodorus,3.98,870232061,9.78E+12,eng,311,11,1,9,1,1986,UniversityofMassachusettsPress
38724,"Betty Friedan and the Making of ""The Feminine Mystique"": The American Left  the Cold War  and Modern Feminism",Daniel Horowitz,3.59,1558492763,9.78E+12,eng,384,58,6,9,27,2000,UniversityofMassachusettsPress
28259,Historical Metaphors and Mythical Realities: Structure in the Early History of the Sandwich Islands Kingdom,Marshall Sahlins,3.74,472027212,9.78E+12,en-US,84,127,7,3,16,1981,UniversityofMichiganPress
28257,The Use and Abuse of Biology: An Anthropological Critique of Sociobiology,Marshall Sahlins,3.91,472766007,9.78E+12,eng,120,32,5,12,3,1976,UniversityofMichiganPress
27421,The Works and Days/Theogony/The Shield of Herakles,Hesiod,3.97,472081616,9.78E+12,eng,256,90,8,11,15,1991,UniversityofMichiganPress
6905,Their Sisters' Keepers: Women's Prison Reform in America  1830-1930,Estelle B. Freedman,4.27,472080520,9.78E+12,eng,272,22,2,4,4,1984,UniversityofMichiganPress
23265,Feminist Measures: Soundings in Poetry and Theory,Lynn Keller,4.4,472064843,9.78E+12,en-US,424,5,0,12,14,1994,UniversityofMichiganPress
18816,Problems of Dostoevsky's Poetics,Mikhail Bakhtin,4.34,816612285,9.78E+12,eng,334,641,29,6,21,1984,UniversityOfMinnesotaPress
14173,Blindness and Insight: Essays in the Rhetoric of Contemporary Criticism,Paul De Man,4.12,816611351,9.78E+12,eng,342,180,9,10,3,1983,UniversityofMinnesotaPress
27971,A Lie and a Libel: The History of the Protocols of the Elders of Zion,Binjamin W. Segel,3.3,803292457,9.78E+12,eng,148,8,2,8,1,1996,UniversityofNebraskaPress
31876,Lectures on the History of Philosophy 1: Greek Philosophy to Plato,Georg Wilhelm Friedrich Hegel,4.05,803272715,9.78E+12,en-GB,487,54,5,6,1,1995,UniversityofNebraskaPress
38826,Quito 1599: City and Colony in Transition,Kris Lane,3.52,082632357X,9.78E+12,eng,312,22,2,7,26,2002,UniversityofNewMexicoPress
9840,Jasmine and Stars: Reading More Than Lolita in Tehran,Fatemeh Keshavarz,3.63,807831093,9.78E+12,en-US,174,258,46,3,5,2007,UniversityofNorthCarolinaPress
25025,The Scotch-Irish: A Social History,James Graham Leyburn,3.97,807842591,9.78E+12,eng,377,210,25,8,30,1989,UniversityofNorthCarolinaPress
23310,Allusions in Ulysses: An Annotated List,Weldon Thornton,4.04,807840890,9.78E+12,eng,563,22,2,9,20,1982,UniversityofNorthCarolinaPress
25715,Treatise on Happiness,Thomas Aquinas,3.83,268018499,9.78E+12,eng,224,76,3,1,1,1984,UniversityofNotreDamePress
27422,The Poems,Hesiod,3.75,806118466,9.78E+12,eng,160,105,7,5,15,1983,UniversityofOklahomaPress
1744,Tibullus: A Commentary,Michael C.J. Putnam,3.71,806115602,9.78E+12,eng,222,7,1,11,15,1979,UniversityofOklahomaPress
4777,Warfare in the Classical World: An Illustrated Encyclopedia of Weapons  Warriors  and Warfare in the Ancient Civilizations of Greece and Rome,John Warry,4.14,806127945,9.78E+12,eng,224,383,19,10,15,1995,UniversityofOklahomaPress
42533,So Far from God: The U.S. War With Mexico  1846-1848,John S.D. Eisenhower,3.93,806132795,9.78E+12,eng,464,271,29,9,15,2000,UniversityofOklahomaPress
32964,Selections from Homer’s Iliad,Homer,4.41,806133635,9.78E+12,eng,522,67,7,12,15,2001,UniversityofOklahomaPress
1721,Ovid’s Metamorphoses: Books 6-10,Ovid,4.32,806114568,9.78E+12,eng,560,32,3,1,15,1978,UniversityofOklahomaPress
1720,Ovid's Metamorphoses: Books 1-5,Ovid,4.27,806128941,9.78E+12,eng,584,229,16,1,15,1998,UniversityofOklahomaPress
5874,Regeneration Through Violence: The Mythology of the American Frontier  1600–1860,Richard Slotkin,4.3,806132299,9.78E+12,eng,670,163,16,4,15,2000,UniversityofOklahomaPress
1526,Aeschylus  1: The Oresteia: Agamemnon/The Libation Bearers/The Eumenides,Aeschylus,4.02,081221627X,9.78E+12,eng,178,12,3,11,1,1997,UniversityofPennsylvaniaPress
1531,Aeschylus 2: The Persians/Seven Against Thebes/The Suppliants/Prometheus Bound,Aeschylus,4.1,812216717,9.78E+12,en-GB,232,12,2,1,1,1998,UniversityofPennsylvaniaPress
17619,The Negro,W.E.B. Du Bois,4.32,812217756,9.78E+12,eng,284,29,4,5,22,2001,UniversityofPennsylvaniaPress
1563,Aristophanes 1: The Acharnians/Peace/Celebrating Ladies/Wealth,Aristophanes,3.83,812234561,9.78E+12,eng,336,4,0,1,29,1998,UniversityofPennsylvaniaPress
20738,Forms of Talk,Erving Goffman,3.81,081221112X,9.78E+12,eng,344,82,2,3,1,1981,UniversityofPennsylvaniaPress
13347,Euripides 3: Alcestis/Daughters of Troy/The Phoenician Women/Iphigenia at Aulis/Rhesus,Euripides,3.88,812216504,9.78E+12,eng,392,7,1,6,1,1998,UniversityofPennsylvaniaPress
32286,A Mad People's History of Madness,Dale Peterson,4.33,822953315,9.78E+12,eng,384,9,0,3,15,1982,UniversityofPittsburghPress
4666,On Authorship,F. Scott Fitzgerald,3.75,1570031460,9.78E+12,eng,203,8,1,9,1,1996,UniversityofSouthCarolinaPress
38788,The Burning Plain and Other Stories,Juan Rulfo,4.19,292701322,9.78E+12,en-US,191,337,45,1,1,1971,UniversityofTexasPress
11339,100 Love Sonnets,Pablo Neruda,4.39,292760280,9.78E+12,eng,232,12613,392,1,1,1986,UniversityofTexasPress
38198,The Book of Merlyn: The Unpublished Conclusion to The Once & Future King,T.H. White,3.96,292707185,9.78E+12,eng,137,109,22,9,1,1977,UniversityofTexasPress
13964,The Boys of the Archangel Raphael: A Youth Confraternity in Florence  1411-1785,Konrad Eisenbichler,2,802043291,9.78E+12,eng,498,1,0,5,30,1998,UniversityofTorontoPress
15295,A Gateway to Sindarin: A Grammar of an Elvish Language from J.R.R. Tolkien's Lord of the Rings,David Salo,3.73,874808006,9.78E+12,en-US,438,7,0,11,8,2004,UniversityofUtahPress
30542,The Art of the Ridiculous Sublime: On David Lynch's Lost Highway,Slavoj Žižek,3.72,295979259,9.78E+12,eng,56,275,22,4,1,2000,UniversityofWashingtonPress
5735,Philip Vera Cruz: A Personal History of Filipino Immigrants and the Farmworkers Movement,Craig Scharlin,4.22,295979844,9.78E+12,en-US,208,86,4,6,1,2000,UniversityofWashingtonPress
12401,Historical Atlas of Central Europe (History of East Central Europe  Vol. 1),Paul Robert Magocsi,4.43,295981466,9.78E+12,en-US,288,24,4,8,1,2002,UniversityofWashingtonPress
12086,Long Day's Journey: The Steamboat & Stagecoach Era in the Northern West,Carlos A. Schwantes,4,295976918,9.78E+12,eng,408,4,0,9,1,1999,UniversityofWashingtonPress
23331,Letters to J. D. Salinger,Chris Kubica,3.5,299178005,9.78E+12,eng,270,26,1,3,4,2002,UniversityofWisconsinPress
19379,Mark Twain's Own Autobiography: The Chapters from the North American Review,Mark Twain,3.8,299125408,9.78E+12,eng,301,9,1,10,1,1990,UniversityofWisconsinPress
15690,Outsider,Albert Camus,3.98,081912141X,9.78E+12,eng,110,21,2,1,1,1983,UniversityPressofAmerica
43132,Winter Season: A Dancer's Journal,Toni Bentley,3.92,813027055,9.78E+12,en-US,168,425,39,11,10,2003,UniversityPressofFlorida
9223,Teaching Classical Ballet,John               White,4.47,081301395X,9.78E+12,eng,200,15,1,4,20,1996,UniversityPressofFlorida
37651,Holding On to the Air,Suzanne Farrell,4.09,813025931,9.78E+12,eng,352,524,40,9,25,2002,UniversityPressofFlorida
40582,Michael Moore's Fahrenheit 9/11: How One Film Divided a Nation,Robert Brent Toplin,3.44,700614524,9.78E+12,eng,161,9,1,4,20,2006,UniversityPressofKansas
16892,A Hole in the World: An American Boyhood,Richard Rhodes,3.9,700610383,9.78E+12,eng,288,182,24,4,26,2000,UniversityPressofKansas
2412,"Unpainted to the Last: ""Moby Dick"" and Twentieth-century American Art",Elizabeth A. Schultz,4.28,700607420,9.78E+12,eng,400,16,1,10,20,1995,UniversityPressofKansas
42529,Total Cold War: Eisenhower's Secret Propaganda Battle at Home and Abroad,Kenneth Osgood,3.85,700614451,9.78E+12,eng,506,18,1,2,23,2006,UniversityPressofKansas
21765,Blood on the Moon: The Assassination of Abraham Lincoln,Edward Steers Jr.,4.13,813191513,9.78E+12,eng,360,497,58,10,1,2005,UniversityPressofKentucky
25449,The Cave,Robert Penn Warren,3.73,813191556,9.78E+12,eng,424,95,16,2,24,2006,UniversityPressofKentucky
32540,Conversations with Bernard Malamud (Literary Conversations),J. Michael Lennon,4,878054898,9.78E+12,eng,156,0,0,4,28,1991,UniversityPressofMississippi
20800,Conversations with Don DeLillo,Don DeLillo,4.06,1578067049,9.78E+12,en-US,183,111,7,1,13,2005,UniversityPressofMississippi
3070,Conversations with Bernard Malamud (Literary Conversations),Lawrence M. Lasher,4,878054901,9.78E+12,eng,184,4,0,3,1,1991,UniversityPressofMississippi
15034,Michael Powell: Interviews,David Lazar,3.95,1578064988,9.78E+12,eng,186,20,1,3,3,2003,UniversityPressofMississippi
36023,Tim Burton: Interviews,Kristian Fraga,4.26,1578067596,9.78E+12,eng,192,103,7,1,22,2010,UniversityPressofMississippi
31134,Conversations with Ernest Hemingway (Literary Conversations),Ernest Hemingway,4.15,878052739,9.78E+12,eng,204,64,6,12,1,1986,UniversityPressofMississippi
29680,The Coen Brothers: Interviews,William Rodney Allen,3.82,1578068894,9.78E+12,eng,208,73,3,8,18,2006,UniversityPressofMississippi
12579,Eudora Welty: Photographs,Eudora Welty,4.43,878055290,9.78E+12,eng,226,305,15,10,21,1993,UniversityPressofMississippi
18461,Conversations with Jerzy Kosinski,Jerzy Kosiński,3.69,878056262,9.78E+12,eng,242,26,3,5,1,1993,UniversityPressofMississippi
41590,Interviews with John Kenneth Galbraith (Conversations with Public Intellectuals),John Kenneth Galbraith,4.5,1578066107,9.78E+12,eng,247,2,0,2,20,2004,UniversityPressofMississippi
11665,Conversations with John Updike,James Plath,3.57,878057005,9.78E+12,eng,302,14,2,10,21,2011,UniversityPressofMississippi
24762,Conversations with Kurt Vonnegut,William Rodney Allen,4.05,878053573,9.78E+12,en-US,305,3,1,1,1,1988,UniversityPressofMississippi
20164,Daisy Bates: Civil Rights Crusader from Arkansas,Grif Stockley,3.55,1578068010,9.78E+12,eng,340,11,3,10,18,2005,UniversityPressofMississippi
25534,Faulkner: A Biography,Joseph Blotner,4.13,1578067324,9.78E+12,eng,778,82,10,5,4,2005,UniversityPressofMississippi
36492,Oliver Wendell Holmes in Paris: Medicine  Theology  and the Autocrat of the Breakfast Table,William C. Dowling,5,1584655801,9.78E+12,eng,179,1,1,2,28,2007,UniversityPressofNewEngland
22913,Kafka: Toward a Minor Literature,Gilles Deleuze,4.17,816615152,9.78E+12,eng,136,1287,45,10,31,1986,UnivOfMinnesotaPress
28358,Am I That Name?: Feminism And The Category Of Women In History,Denise Riley,3.64,816642699,9.78E+12,eng,136,60,7,7,22,2003,UnivOfMinnesotaPress
16842,A Single Man,Christopher Isherwood,4.1,816638624,9.78E+12,eng,192,17451,1029,3,20,2001,UnivOfMinnesotaPress
28404,Proust And Signs: The Complete Text,Gilles Deleuze,4.22,816632588,9.78E+12,eng,208,20,1,10,6,2003,UnivOfMinnesotaPress
16813,The Condor And The Cows: A South American Travel Diary,Christopher Isherwood,3.8,816639825,9.78E+12,eng,248,45,9,11,10,2003,UnivOfMinnesotaPress
17610,The Karma Of Brown Folk,Vijay Prashad,4.1,816634394,9.78E+12,eng,272,344,31,3,12,2001,UnivOfMinnesotaPress
26695,Savage Anamoly: The Power of Spinoza’s Metaphysics and Politics,Antonio Negri,3.96,816636702,9.78E+12,eng,304,49,3,12,1,1999,UnivOfMinnesotaPress
16809,Christopher and His Kind,Christopher Isherwood,4.11,816638632,9.78E+12,eng,352,2261,88,9,18,2001,UnivOfMinnesotaPress
37066,Filth: Dirt  Disgust  and Modern Life,William A. Cohen,4.08,816643008,9.78E+12,eng,360,11,0,12,15,2004,UnivOfMinnesotaPress
18977,The Silmarillion,J.R.R. Tolkien,3.92,48231533,9.78E+12,eng,441,368,44,3,12,1979,UnwinPaperbacks
30859,My Woman His Wife,Anna J.,4.38,975306626,9.78E+12,en-US,260,971,65,9,1,2006,UrbanBooks
23984,Life Amongst the Modocs,Joaquin Miller,4.32,930588797,9.78E+12,eng,456,19,6,1,1,1997,UrionPress
7739,Gulliver's Travels,Gill Harvey,3.35,794503292,9.78E+12,eng,64,13,3,1,29,2008,UsborneBooks
44131,Design Like You Give a Damn: Architectural Responses to Humanitarian Crises,Architecture For Humanity,4.12,1933045256,9.78E+12,eng,336,792,27,1,15,2006,USGreenBuildingCouncil
42558,Bull Halsey,E.B. Potter,4.16,1591146917,9.78E+12,eng,440,56,6,4,21,2003,USNavalInstitutePress
2445,Teaching English Abroad,Susan  Griffith,3.57,1854583522,9.78E+12,eng,576,38,6,1,1,2007,VacationWorkPublications
29058,Cervantes in Algiers: A Captive's Tale,Maria Antonia Garcés,3.14,826514707,9.78E+12,eng,368,7,1,6,1,2005,VanderbiltUniversityPress
28351,And to Think That I Saw It on Mulberry Street,Dr. Seuss,4,7169922,9.78E+12,eng,64,19663,482,8,4,2003,VanguardPress
21836,Scavenger (Frank Balenger  #2),David Morrell,3.6,1593154410,9.78E+12,eng,368,1760,190,3,13,2007,VanguardPress
29052,Marijuana Horticulture: The Indoor/Outdoor Medical Grower's Bible,Jorge Cervantes,4.39,187882323X,9.78E+12,eng,512,431,25,3,1,2006,VanPattenPublishing
17830,Bulgakov's the Master and Margarita: The Text as a Cipher,Elena N. Mahlow,5,533017424,9.78E+12,eng,202,4,0,1,1,1975,VantagePress
14093,Zinn & the Art of Road Bike Maintenance,Lennard Zinn,4.29,1931382697,9.78E+12,eng,356,282,24,10,25,2005,VeloPress
39994,Tuscan Countess: The Life and Extraordinary Times of Matilda of Canossa,Michele K. Spike,3.68,865652422,9.78E+12,eng,312,51,10,9,28,2004,VendomePress
28294,A Void,Georges Perec,3.8,1567922961,9.78E+12,eng,284,1736,155,11,1,2005,VerbaMundi
23318,Discovery of the Presence of God: Devotional Nonduality,David R. Hawkins,4.61,971500762,9.78E+12,en-US,296,186,11,6,28,2007,VeritasPublishing
23319,Transcending the Levels of Consciousness: The Stairway to Enlightenment,David R. Hawkins,4.51,971500746,9.78E+12,eng,407,461,29,6,28,2006,VeritasPublishing
23322,The Eye of the I: From Which Nothing is Hidden,David R. Hawkins,4.38,964326191,9.78E+12,eng,432,752,37,6,23,2001,VeritasPublishing
4894,Who Moved My Cheese?,Spencer Johnson,3.8,91883768,9.78E+12,eng,96,311436,8421,2,7,2002,Vermilion
13913,How To Have A Beautiful Mind,Edward de Bono,3.62,91894603,9.78E+12,en-US,232,1595,135,6,3,2004,Vermilion
41505,How to Develop Self-Confidence and Influence People by Public Speaking,Dale Carnegie,4.14,749305797,9.78E+12,eng,256,68,1,3,29,1990,Vermilion
33288,How to Win Friends and Influence People,Dale Carnegie,4.19,91906814,9.78E+12,eng,268,1842,104,4,6,2006,Vermilion
41503,How to Stop Worrying and Start Living,Dale Carnegie,4.12,749307234,9.78E+12,eng,293,240,16,5,23,1990,Vermilion
43098,The Communist Manifesto,Karl Marx,3.55,1859848982,9.78E+12,eng,88,309,38,5,1,1998,Verso
43372,The Missionary Position: Mother Teresa in Theory and Practice,Christopher Hitchens,4.06,185984054X,9.78E+12,eng,98,7240,571,4,17,1997,Verso
37326,Fragments,Jean Baudrillard,3.8,1844675734,9.78E+12,eng,148,127,11,1,17,2007,Verso
43371,No One Left to Lie to: The Values of the Worst Family,Christopher Hitchens,3.86,1859842844,9.78E+12,eng,150,1433,157,7,17,2000,Verso
43377,The Trial of Henry Kissinger,Christopher Hitchens,3.96,1859843980,9.78E+12,eng,161,2614,187,6,17,2002,Verso
43219,Hegemony and Socialist Strategy: Towards a Radical Democratic Politics,Ernesto Laclau,3.89,1859843301,9.78E+12,eng,200,1063,35,5,17,2001,Verso
22616,The System of Objects,Jean Baudrillard,4.01,1844670538,9.78E+12,eng,224,1002,27,1,17,2006,Verso
7855,Planet of Slums,Mike  Davis,3.92,1844670228,9.78E+12,eng,228,1727,173,3,1,2006,Verso
43220,On Populist Reason,Ernesto Laclau,4.04,1859846513,9.78E+12,eng,276,208,11,7,17,2005,Verso
43380,Blaming the Victims: Spurious Scholarship and the Palestinian Question,Edward W. Said,4.22,1859843409,9.78E+12,eng,296,166,7,9,17,2001,Verso
43221,Contingency  Hegemony  Universality: Contemporary Dialogues on the Left,Judith Butler,3.92,185984278X,9.78E+12,eng,329,707,18,7,17,2000,Verso
43376,For the Sake of Argument: Essays and Minority Reports,Christopher Hitchens,4.16,860916286,9.78E+12,en-GB,368,221,9,9,17,1994,Verso
43375,Unacknowledged Legislation: Writers in the Public Sphere,Christopher Hitchens,4.01,1859843832,9.78E+12,eng,430,211,16,1,1,2002,Verso
43384,Unacknowledged Legislation: Writers in the Public Sphere,Christopher Hitchens,4.01,1859847862,9.78E+12,en-US,432,24,4,3,17,2001,Verso
7859,Late Victorian Holocausts: El Niño Famines and the Making of the Third World,Mike  Davis,4.11,1859843824,9.78E+12,eng,474,1021,101,6,17,2002,Verso
41664,User,Blake Nelson,3.37,970481713,9.78E+12,eng,255,81,8,7,15,2003,VersusPress
25794,Birthday (Ring  #4),Kōji Suzuki,3.67,1932234292,9.78E+12,eng,216,866,37,12,12,2006,Vertical
26759,Dark Water,Kōji Suzuki,3.61,1932234225,9.78E+12,eng,279,2433,146,6,6,2006,Vertical
38379,Ring (Ring  #1),Kōji Suzuki,3.82,1932234411,9.78E+12,eng,282,11396,742,4,25,2004,Vertical
22348,The Mystery Play,Grant Morrison,3.44,1563891891,9.78E+12,en-US,80,688,40,8,1,1995,Vertigo
22339,Death: The Time of Your Life (Death of the Endless  #2),Neil Gaiman,4.22,1563893339,9.78E+12,eng,95,12377,198,12,1,1997,Vertigo
43723,Hellblazer: Setting Sun,Warren Ellis,4.2,1401202454,9.78E+12,en-GB,96,2583,35,10,1,2004,Vertigo
22401,The Invisibles  Vol. 4: Bloody Hell in America,Grant Morrison,4.17,1563894440,9.78E+12,en-US,104,3882,74,2,1,1998,Vertigo
43554,The Quitter,Harvey Pekar,3.6,1401204007,9.78E+12,en-US,104,1318,125,9,6,2006,Vertigo
21326,Fables  Vol. 1: Legends in Exile,Bill Willingham,3.97,1563899426,9.78E+12,eng,128,119292,2866,12,31,2002,Vertigo
21341,Jack of Fables  Vol. 1: The (Nearly) Great Escape,Bill Willingham,3.58,1401212220,9.78E+12,eng,128,4372,271,2,28,2007,Vertigo
30206,Loveless  Vol. 1: A Kin of Homecoming,Brian Azzarello,3.32,1401210619,9.78E+12,eng,128,516,52,5,1,2006,Vertigo
22421,Transmetropolitan  Vol. 4: The New Scum,Warren Ellis,4.39,1563896273,9.78E+12,eng,133,13331,146,9,1,2000,Vertigo
43562,American Splendor: Another Day,Harvey Pekar,3.71,1401212352,9.78E+12,en-US,136,349,28,4,7,2007,Vertigo
21322,Fables: 1001 Nights of Snowfall,Bill Willingham,4.14,1401203671,9.78E+12,eng,140,13759,538,10,18,2006,Vertigo
22423,Transmetropolitan  Vol. 8: Dirge,Warren Ellis,4.47,1563899531,9.78E+12,eng,140,9963,90,4,1,2003,Vertigo
21327,Fables  Vol. 7: Arabian Nights (and Days),Bill Willingham,4.09,1401210007,9.78E+12,eng,143,15575,547,7,5,2006,Vertigo
22350,Kid Eternity,Grant Morrison,3.41,1401209335,9.78E+12,eng,144,693,44,2,1,2006,Vertigo
22418,Transmetropolitan  Vol. 3: Year of the Bastard,Warren Ellis,4.41,1563895684,9.78E+12,eng,144,13360,193,9,1,1999,Vertigo
22420,Transmetropolitan  Vol. 5: Lonely City,Warren Ellis,4.41,1563897229,9.78E+12,eng,144,11372,146,7,1,2001,Vertigo
22424,Transmetropolitan  Vol. 10: One More Time,Warren Ellis,4.51,1401202179,9.78E+12,eng,144,10308,184,6,1,2004,Vertigo
22425,Transmetropolitan  Vol. 9: The Cure,Warren Ellis,4.44,1563899884,9.78E+12,eng,144,10331,90,12,1,2003,Vertigo
22426,Transmetropolitan  Vol. 7: Spider's Thrash,Warren Ellis,4.32,1563898942,9.78E+12,eng,144,12633,88,11,1,2002,Vertigo
21324,Fables  Vol. 8: Wolves,Bill Willingham,4.27,1401210015,9.78E+12,eng,160,18799,568,12,20,2006,Vertigo
25103,World's End (The Sandman  #8),Neil Gaiman,4.47,1563891700,9.78E+12,eng,160,36629,675,7,16,1999,Vertigo
21330,Fables  Vol. 5: The Mean Seasons,Bill Willingham,4.19,1401204864,9.78E+12,eng,166,20703,611,4,30,2005,Vertigo
21328,Fables  Vol. 6: Homelands,Bill Willingham,4.28,1401205003,9.78E+12,eng,190,21472,637,1,27,2006,Vertigo
21329,Fables  Vol. 3: Storybook Love,Bill Willingham,4.13,140120256X,9.78E+12,eng,190,32814,906,5,1,2004,Vertigo
25104,The Wake (The Sandman  #10),Neil Gaiman,4.52,1563892871,9.78E+12,eng,191,37038,767,9,3,1999,Vertigo
22355,Doom Patrol  Vol. 1: Crawling from the Wreckage (Doom Patrol  #1),Grant Morrison,4.08,1563890348,9.78E+12,eng,192,5447,235,4,17,2000,Vertigo
25102,A Game of You (The Sandman  #5),Neil Gaiman,4.43,1563890933,9.78E+12,eng,192,43065,876,3,10,1999,Vertigo
17727,The Books of Magic,Neil Gaiman,4.08,1563890828,9.78E+12,eng,200,13850,481,4,14,1993,Vertigo
22360,Doom Patrol  Vol. 5: Magic Bus,Grant Morrison,4.27,1401212026,9.78E+12,eng,203,1363,52,4,1,2007,Vertigo
22417,Transmetropolitan  Vol. 2: Lust for Life,Warren Ellis,4.34,1563894815,9.78E+12,eng,208,15496,281,2,1,1999,Vertigo
25101,Season of Mists (The Sandman  #4),Neil Gaiman,4.54,1563890356,9.78E+12,eng,217,50951,1038,3,10,1999,Vertigo
14498,Neil Gaiman's Neverwhere,Mike Carey,4.24,1401210074,9.78E+12,eng,224,33858,569,2,14,2007,Vertigo
21325,Fables  Vol. 4: March of the Wooden Soldiers,Bill Willingham,4.29,1401202225,9.78E+12,eng,231,26055,785,11,30,2004,Vertigo
22398,The Invisibles  Vol. 3: Entropy in the U.K.,Grant Morrison,4.21,1563897288,9.78E+12,en-US,232,4084,86,8,1,2001,Vertigo
25099,The Doll's House (The Sandman  #2),Neil Gaiman,4.44,1563892251,9.78E+12,eng,232,63599,1518,3,10,1999,Vertigo
23754,Preludes & Nocturnes (The Sandman  #1),Neil Gaiman,4.24,1563892278,9.78E+12,eng,233,171841,3781,12,1,1998,Vertigo
22409,The Invisibles  Vol. 5: Counting to None,Grant Morrison,4.19,1563894890,9.78E+12,en-US,240,4270,67,3,1,1999,Vertigo
22390,Doom Patrol  Vol. 4: Musclebound,Grant Morrison,4.15,1401209998,9.78E+12,eng,256,2322,77,8,30,2006,Vertigo
30094,Michael Moorcock's Multiverse,Michael Moorcock,3.94,1563895161,9.78E+12,eng,288,170,10,11,1,1999,Vertigo
5805,V for Vendetta,Alan Moore,4.25,1401207928,9.78E+12,eng,296,234954,4058,11,1,2005,Vertigo
22356,The Filth,Grant Morrison,3.75,1401200133,9.78E+12,en-US,320,3907,266,6,1,2004,Vertigo
23753,The Absolute Sandman  Volume One,Neil Gaiman,4.65,1401210821,9.78E+12,eng,612,15640,512,11,1,2006,Vertigo
38570,Bite Club (Bite Club  #1),Howard Chaykin,3.07,1845760654,9.78E+12,en-US,144,148,12,4,20,2005,Vertigo
42432,God Emperor of Dune (Dune Chronicles #4),Frank Herbert,3.84,575075066,9.78E+12,eng,454,51343,896,3,13,2003,VictorGollancz
25395,Una Vida Con Proposito Volumen 6,Rick Warren,4.35,1417499737,9.78E+12,spa,56,26,3,5,31,2005,Vida
1988,Charles Dickens,Jane Smiley,3.82,670030775,9.78E+12,eng,224,552,81,5,13,2002,VikingBooks
22550,The Gunslinger,Stephen King,3.96,670032549,9.78E+12,eng,231,2309,230,6,23,2003,VikingBooks
29412,The Mistress's Daughter,A.M. Homes,3.28,670038385,9.78E+12,en-US,256,3282,518,4,5,2007,VikingBooks
39707,Hell No  We Won't Go! Resisting the Draft During the Vietnam War,Sherry Gershon Gottlieb,4.5,670839353,9.78E+12,eng,274,8,1,7,1,1991,VikingBooks
4277,The Complete Polysyllabic Spree,Nick Hornby,3.59,670916668,9.78E+12,eng,278,450,63,9,7,2006,VikingBooks
4820,Mayflower: A Story of Courage  Community  and War,Nathaniel Philbrick,3.87,670037605,9.78E+12,eng,461,31384,2255,5,9,2006,VikingBooks
12912,The Aeneid,Virgil,3.84,670038032,9.78E+12,eng,486,892,117,11,2,2006,VikingBooks
35289,The 33 Strategies of War,Robert Greene,4.3,670034576,9.78E+12,en-US,496,8005,383,1,19,2006,VikingBooks
2338,Matthew Flinders' Cat,Bryce Courtenay,3.8,670910619,9.78E+12,eng,611,2737,161,12,31,2002,VikingBooks
1417,The Complete Pelican Shakespeare,William Shakespeare,4.5,141000589,9.78E+12,eng,1808,578,25,11,7,2002,VikingBooks
13444,The Talisman,Stephen King,4.13,670691992,9.78E+12,eng,646,1259,131,11,8,1984,VikingBooks
3921,London is the Best City in America,Laura Dave,3.45,670037567,9.78E+12,eng,256,2168,233,5,18,2006,VikingBooks
27002,First Among Sequels (Thursday Next  #5),Jasper Fforde,4.02,670038717,9.78E+12,eng,363,20630,1310,7,24,2007,VikingBooks
31098,Swapping Lives,Jane Green,3.58,670034800,9.78E+12,eng,410,24513,916,6,13,2006,VikingBooks
34084,The Waste Lands (The Dark Tower  #3),Stephen King,4.24,670032565,9.78E+12,eng,422,145740,3382,6,23,2003,VikingBooks
28393,In the Shadow of Young Girls in Flower (In Search of Lost Time  #2),Marcel Proust,4.4,670032778,9.78E+12,en-US,576,70,17,2,2,2004,VikingBooks
32715,Desperation / The Regulators: Box Set,Stephen King,4.07,067077605X,9.78E+12,eng,1075,3231,72,10,1,1996,VikingBooks
18241,War and Peace,Leo Tolstoy,4.11,067003469X,9.78E+12,eng,1412,1228,93,1,19,2006,VikingBooks
38752,Death of a Salesman,Arthur  Miller,3.51,670261556,9.78E+12,eng,139,1223,104,5,18,1949,VikingBooks
17015,Paranoid Park,Blake Nelson,3.63,670061182,9.78E+12,en-US,180,1109,145,9,21,2006,VikingBooks
37828,Winston Churchill,John Keegan,3.83,670030791,9.78E+12,en-GB,196,821,91,10,14,2002,VikingBooks
32919,The Further Inquiry,Ken Kesey,3.63,670831743,9.78E+12,eng,215,226,3,10,1,1990,VikingBooks
24737,If the River Was Whiskey: Stories,T. Coraghessan Boyle,3.94,670826901,9.78E+12,eng,224,34,3,5,24,1989,VikingBooks
30510,Paula Spencer,Roddy Doyle,3.78,670038164,9.78E+12,en-US,281,1956,186,1,1,2007,VikingBooks
29434,Self-Made Man: One Woman's Journey Into Manhood and Back Again,Norah Vincent,3.33,670034665,9.78E+12,eng,290,4104,656,1,19,2006,VikingBooks
24723,Talk Talk,T. Coraghessan Boyle,3.42,670037702,9.78E+12,en-US,340,4094,497,7,6,2006,VikingBooks
25170,Dust (Richard Jury  #21),Martha Grimes,3.64,670037869,9.78E+12,eng,342,2612,286,2,1,2007,VikingBooks
