book_id,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,Unnamed: 12,id,best_book_id1,work_id1,books_count1,isbn1,isbn131,authors1,original_publication_year,original_title1,title1,language_code1,average_rating1,ratings_count1,work_ratings_count1,work_text_reviews_count1,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url1,small_image_url,tag_name,toread_count,currently_reading
35409,Star Wars:  The New Essential Chronology,Daniel  Wallace/Mark Chiarello/Tommy Lee Edwards/John Van Fleet,4.3,345449010,9.78E+12,eng,256,642,11,10/25/2005,Del Rey,,,,,,,,,,,,,,,,,,,,,,,,,,
35412,The Swarm War (Star Wars: Dark Nest  #3),Troy Denning,3.49,345463056,9.78E+12,eng,357,3852,55,12/27/2005,Del Rey Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35413,Star Wars: Empire  Volume 7: The Wrong Side of the War,Welles Hartley/Davide Fabbri/Christian Dalla Vecchia,3.79,1593077092,9.78E+12,eng,144,109,7,1/30/2007,Dark Horse Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35414,Allegiance (Star Wars),Timothy Zahn,3.99,345477383,9.78E+12,eng,324,6874,280,1/30/2007,Del Rey,,,,,,,,,,,,,,,,,,,,,,,,,,
35415,Creating the Worlds of Star Wars: 365 Days,John Knoll/J.W. Rinzler,4.13,810959364,9.78E+12,eng,744,87,10,10/1/2005,Harry N. Abrams,,,,,,,,,,,,,,,,,,,,,,,,,,
35417,Star Wars: Clone Wars  Volume 1: The Defense of Kamino and Other Tales,John Ostrander/W. Haden Blackman,3.85,1569719624,9.78E+12,eng,128,911,38,9/15/2003,Dark Horse Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35419,The Making of Star Wars (Star Wars:  The Making of  #1),J.W. Rinzler/Peter  Jackson,4.53,345494768,9.78E+12,eng,362,1198,95,4/24/2007,Del Rey,,,,,,,,,,,,,,,,,,,,,,,,,,
35421,Star Wars:  The New Essential Guide to Weapons & Technology,W. Haden Blackman,4.08,345449037,9.78E+12,eng,224,211,7,10/26/2004,Del Rey,,,,,,,,,,,,,,,,,,,,,,,,,,
35422,The Star Wars Cookbook II: Darth Malt and More Galactic Recipes,Wesley Martin/Frankie Frankeny,3.86,811828034,9.78E+12,eng,60,205,15,7/1/2000,Chronicle Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35424,You Can Draw: Star Wars,Bonnie Burton/Matt Busch/Tom Hodges,4.05,075662343X,9.78E+12,eng,96,48,11,1/15/2007,DK Children,,,,,,,,,,,,,,,,,,,,,,,,,,
35425,Star Wars: Empire  Volume 6: In the Shadows of Their Fathers,Thomas Andrews/Scott Allie,3.68,1593076274,9.78E+12,eng,144,124,10,11/7/2006,Dark Horse Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35426,Star Wars:  The New Essential Guide to Vehicles & Vessels,W. Haden Blackman/Ian Fullwood,4.12,345449029,9.78E+12,eng,200,209,7,9/30/2003,Del Rey,,,,,,,,,,,,,,,,,,,,,,,,,,
35427,Star Wars: Knights of the Old Republic  Vol. 1: Commencement (Star Wars: Knights of the Old Republic  #1),John Jackson Miller/Travis Charest/Michael Atiyeh/Brian Ching/Travel Foreman,4.07,1593076401,9.78E+12,eng,152,1791,100,12/5/2006,Dark Horse Comics,,,,,,,,,,,,,,,,,,,,,,,,,,
35428,The Star Wars Poster Book,Stephen J. Sansweet/Peter Vilmur,4.5,811848833,9.78E+12,eng,320,60,2,9/29/2005,Chronicle Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35431,Star Wars: Clone Wars  Volume 9: Endgame,John Ostrander/Welles Hartley/Jan Duursema,4.11,1593075537,9.78E+12,eng,144,422,25,8/8/2006,Dark Horse Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35432,Wookiee Cookies: A Star Wars Cookbook,Robin  Davis/Frankie Frankeny,3.93,811821846,9.78E+12,eng,132,952,57,9/1/1998,Chronicle Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35433,Star Wars:  The New Essential Guide to Characters,Daniel  Wallace/Michael Sutfin,3.98,345449002,9.78E+12,eng,224,365,3,4/23/2002,Del Rey,,,,,,,,,,,,,,,,,,,,,,,,,,
35434,The Star Wars Trilogy,George Lucas/Donald F. Glut/James Kahn,4.25,345475828,9.78E+12,eng,705,4365,138,8/31/2004,Del Rey,,,,,,,,,,,,,,,,,,,,,,,,,,
35437,Star Wars Tales  Vol. 1,Dave Land/Peter David/Dave Cooper/Dan Jolley/Doug Wheatley/Tom Fowler/Kilian Plunkett/Sean Phillips/Ryder Windham/John Ostrander/Jan Duursema/Timothy Zahn/Darko Macan/Rich Handley/Igor Kordey/Ron Marz/Rich Hedden/Rick Leonardi/Claudio Castellini/Martin Egeland/Lovern Kindzierski/Chris Brunner/Peet Janes/Jim Woodring,3.89,1569716196,9.78E+12,eng,220,932,36,1/27/2004,Dark Horse Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35439,Complete Star Wars Trilogy Scrapbook Re-issue,David Levithan/Ryder Windham/Marc Cotta Vaz,3.14,439681308,9.78E+12,eng,64,7,1,10/1/2004,Scholastic Paperbacks,,,,,,,,,,,,,,,,,,,,,,,,,,
35440,Star Wars: Clone Wars  Volume 6: On the Fields of Battle,John Ostrander/Jan Duursema,4.04,1593073526,9.78E+12,eng,168,487,18,8/2/2005,Dark Horse Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35441,Star Wars: Clone Wars  Volume 8: The Last Siege  the Final Truth,John Ostrander/Jan Duursema/Dan Parsons,4.1,1593074824,9.78E+12,eng,144,424,20,4/11/2006,Dark Horse Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35448,Star by Star (Star Wars: The New Jedi Order  #9),Troy Denning,3.95,99410389,9.78E+12,eng,605,7740,108,10/3/2002,Arrow,,,,,,,,,,,,,,,,,,,,,,,,,,
35450,Star Wars: Episode III - Revenge of the Sith: The Visual Dictionary,James Luceno/John Goodson/Robert E. Barnes,4.16,756611288,9.78E+12,eng,64,748,18,4/2/2005,DK Children,,,,,,,,,,,,,,,,,,,,,,,,,,
35451,The Wildlife of Star Wars,Terryl Whitlatch/Bob Carrau,4.42,811828697,9.78E+12,eng,173,417,27,9/1/2001,Chronicle Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35454,The Dharma of Star Wars,Matthew Bortolin,4.03,861714970,9.78E+12,eng,224,371,37,4/15/2005,Wisdom Publications,,,,,,,,,,,,,,,,,,,,,,,,,,
35455,Star Wars: Rebellion  Vol. 1: My Brother  My Enemy,Rob Williams/Michel Lacombe,3.94,1593077114,9.78E+12,eng,128,518,23,2/27/2007,Dark Horse,,,,,,,,,,,,,,,,,,,,,,,,,,
35456,Star Wars: Empire  Volume 1: Betrayal,Scott Allie/Ryan Benjamin/Curtis Arnold,3.82,1569719640,9.78E+12,eng,96,621,32,8/5/2003,Dark Horse Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35458,Revenge of the Sith (Star Wars: Novelizations  #3),Matthew Woodring Stover/George Lucas,4.14,345428838,9.78E+12,eng,418,11804,671,4/2/2005,Lucas Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35459,Star Wars:  Revenge of the Sith Incredible Cross-Sections,Curtis Saxton/Hans Jenssen/Richard Chasemore,4.21,756611296,9.78E+12,eng,32,100,4,4/2/2005,DK Children,,,,,,,,,,,,,,,,,,,,,,,,,,
35460,Star Wars: Clone Wars Adventures  Volume 6,W. Haden Blackman/Matt Fillbach/Shawn Fillbach/Ronda Pattison/Mike Kennedy/Stewart McKenney/Rick Lacy/Dan Jackson/Michael David Thomas/Joshua Elliott,3.78,1593075677,9.78E+12,eng,88,176,10,8/23/2006,Dark Horse Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35462,Star Wars: Empire  Volume 5: Allies and Adversaries,Ron Marz/Jeremy Barlow/Brandon Badeaux,3.51,1593074662,9.78E+12,eng,120,135,9,2/28/2006,Dark Horse Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35465,Yoda: Dark Rendezvous,Sean Stewart,3.88,345463099,9.78E+12,eng,329,3972,116,11/23/2004,Del Rey,,,,,,,,,,,,,,,,,,,,,,,,,,
35474,Not a Genuine Black Man: Or  How I Claimed My Piece of Ground in the Lily-White Suburbs,Brian Copeland,4.04,1401302335,9.78E+12,eng,272,351,78,7/11/2006,Hachette Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35475,Black Man of the Nile and His Family,Yosef A.A. Ben-Jochannan,4.53,933121261,9.78E+12,eng,442,185,8,11/22/1996,Black Classic Press,,,,,,,,,,,,,,,,,,,,,,,,,,
35476,Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux,Black Elk/John G. Neihardt,4.13,803283857,9.78E+12,eng,270,10390,447,11/1/2004,Bison Books,,8416.0,35476.0,3813941.0,59.0,803283857,9780000000000.0,"Black Elk, John G. Neihardt",1932.0,Black Elk Speaks,Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux,en-GB,4.13,8888.0,10942.0,514.0,114.0,407.0,2010.0,3837.0,4574.0,https://images.gr-assets.com/books/1328819916m/35476.jpg,https://images.gr-assets.com/books/1328819916s/35476.jpg,"nonfiction, toread, currentlyreading, history, nativeamerican, biography, favorites, religion, memoir, spirituality, philosophy, spiritual, classics, anthropology, biographymemoir, autobiography, booksiown, americanhistory, native, american",0.0,339.0
35479,Ring of Fire (Ring of Fire Anthology  #1),Eric Flint/David Weber/Mercedes Lackey/Dave Freer/Andrew Dennis/Virginia DeMarce/Loren K. Jones/S.L. Viehl/Anette M. Pedersen/Jonathan Cresswell/Scott Washburn/Deann Allen/Mike Turner/Greg Donahue/Walt Boyes/Jody Dorsett/K.D. Wentworth,3.9,1416509089,9.78E+12,eng,722,1970,64,10/1/2005,Baen,,,,,,,,,,,,,,,,,,,,,,,,,,
35481,1635: The Cannon Law (Assiti Shards  #8),Eric Flint/Andrew Dennis,3.76,1416509380,9.78E+12,eng,420,1336,35,9/26/2006,Baen,,,,,,,,,,,,,,,,,,,,,,,,,,
35485,Five Rings of Fire (Able Team  #11),Tom Arnett/Dick Stivers/Don Pendleton,3.64,373612117,9.78E+12,eng,0,39,2,2/23/1984,Gold Eagle,,,,,,,,,,,,,,,,,,,,,,,,,,
35488,Cash,Johnny Cash/Patrick   Carr,4.07,60727535,9.78E+12,eng,310,17107,566,10/7/2003,HarperOne,,5524.0,35488.0,49239.0,22.0,60727535,9780000000000.0,"Johnny Cash, Patrick   Carr",1997.0,Cash: The Autobiography of Johnny Cash,Cash,en-US,4.08,15113.0,15993.0,592.0,243.0,585.0,3076.0,5874.0,6215.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"toread, nonfiction, biography, currentlyreading, favorites, autobiography, biographies, owned, biographymemoir, memoirs, booksiown, autobiographies, default, bios, biographyautobiography, library, ownedbooks, tobuy, ebook, memoirbiography",0.0,257.0
35489,Johnny Cash,Michael Streissguth,3.79,306813688,9.78E+12,eng,334,285,25,9/4/2006,Da Capo Press,,,,,,,,,,,,,,,,,,,,,,,,,,
35491,Controversy Creates Cash,Eric Bischoff/Jeremy Roberts,3.62,141652729X,9.78E+12,en-GB,389,1154,56,10/17/2006,World Wrestling Entertainment Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35499,Side Effects,Amy Goldman Koss,3.87,1596432942,9.78E+12,eng,144,904,179,10/3/2006,Roaring Brook Press,,,,,,,,,,,,,,,,,,,,,,,,,,
35514,Myths of Light: Eastern Metaphors of the Eternal (Collected Work),Joseph Campbell/David Kudler,4.43,1577314034,9.78E+12,eng,224,345,17,5/16/2003,New World Library,,,,,,,,,,,,,,,,,,,,,,,,,,
35515,The Inner Reaches of Outer Space: Metaphor as Myth and as Religion (Collected Worksl),Joseph Campbell,4.22,1577312090,9.78E+12,en-GB,160,971,49,1/9/2002,New World Library,,,,,,,,,,,,,,,,,,,,,,,,,,
35519,The Power of Myth,Joseph Campbell/Bill Moyers,4.29,385418868,9.78E+12,eng,320,38720,1451,6/1/1988,Anchor,,2903.0,35519.0,971052.0,46.0,385418868,9780000000000.0,"Joseph Campbell, Bill Moyers",1988.0,The Power of Myth,The Power of Myth,en-GB,4.3,32337.0,33914.0,1282.0,391.0,939.0,4456.0,10578.0,17550.0,https://images.gr-assets.com/books/1327878742m/35519.jpg,https://images.gr-assets.com/books/1327878742s/35519.jpg,"toread, currentlyreading, history, nonfiction, owned, classics, sociology, booksiown, writing, spiritual, mythology, toreadnonfiction, folklore, philosophy, library, fantasy, fiction, favorites, myths, mylibrary",0.0,295.0
35539,The Beatles: The Biography,Bob Spitz,4.15,316013315,9.78E+12,eng,983,9041,417,10/10/2005,Little Brown,,9439.0,35539.0,1654509.0,17.0,316013315,9780000000000.0,Bob Spitz,2005.0,The Beatles: The Biography,The Beatles: The Biography,en-US,4.13,8120.0,8464.0,390.0,205.0,314.0,1270.0,3020.0,3655.0,https://images.gr-assets.com/books/1327951066m/35539.jpg,https://images.gr-assets.com/books/1327951066s/35539.jpg,"toread, currentlyreading, music, nonfiction, biography, beatles, biographies, favorites, thebeatles, history, owned, booksiown, biographymemoir, default, bio, library, audiobooks, bios, ownedbooks, rocknroll",0.0,300.0
35543,Here  There and Everywhere: My Life Recording the Music of the Beatles,Geoff Emerick/Howard Massey/Elvis Costello,4.25,1592402690,9.78E+12,eng,400,4381,255,3/1/2007,Avery Publishing Group,,,,,,,,,,,,,,,,,,,,,,,,,,
35547,The Beatles: 365 Days,Simon Wells,4.18,810959119,9.78E+12,eng,744,99,12,11/1/2005,Harry N. Abrams,,,,,,,,,,,,,,,,,,,,,,,,,,
35552,A Hard Day's Write: The Stories Behind Every Beatles Song,Steve Turner,4.18,60844094,9.78E+12,eng,224,156,10,10/18/2005,It Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35553,Shout! The Beatles in Their Generation,Philip Norman,4.03,743235657,9.78E+12,eng,546,4624,137,2/15/2005,Fireside,,,,,,,,,,,,,,,,,,,,,,,,,,
35558,The Beatles Illustrated Lyrics,Alan Aldridge/The Beatles,4.26,157912058X,9.78E+12,eng,272,1360,34,5/1/2005,Black Dog & Leventhal Publishers,,,,,,,,,,,,,,,,,,,,,,,,,,
35561,The Beatles' Story on Capitol Records  Part Two: The Albums,Bruce Spizer,4.72,966264924,9.78E+12,eng,264,29,0,1/1/2010,Four Ninety-Eight Productions,,,,,,,,,,,,,,,,,,,,,,,,,,
35574,The Rough Guide to The Beatles,Chris Ingham,3.91,1843537206,9.78E+12,eng,325,50,4,9/1/2006,Rough Guides,,,,,,,,,,,,,,,,,,,,,,,,,,
35578,The Beatles Complete - Updated Edition,The Beatles,4.47,881885959,73999960822,eng,303,64,0,12/1/1986,Hal Leonard Publishing Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,
35581,The Love You Make: An Insider's Story of the Beatles,Peter     Brown/Steven Gaines/Anthony DeCurtis,4.08,451207351,9.78E+12,eng,464,2491,110,11/5/2002,NAL,,,,,,,,,,,,,,,,,,,,,,,,,,
35592,Magic Circles: The Beatles in Dream and History,Devin McKinney,3.88,067401636X,9.78E+12,eng,432,56,6,10/18/2004,Harvard University Press,,,,,,,,,,,,,,,,,,,,,,,,,,
35602,A Day in the Life: The Music and Artistry of the Beatles,Mark Hertsgaard,4.16,385315171,9.78E+12,eng,448,1116,46,3/1/1996,Delta,,,,,,,,,,,,,,,,,,,,,,,,,,
35633,Complete Beatles Chronicle  The,Mark Lewisohn/Peter  Guzzardi,4.39,517581000,9.78E+12,eng,365,19,0,9/22/1992,Harmony,,,,,,,,,,,,,,,,,,,,,,,,,,
35652,The Beatles Diary  Vol 1: From Liverpool to London (Falk Symposium),Keith Badman/Keith Badman,4.56,711983089,9.78E+12,eng,376,13,0,2/1/2001,Omnibus Press,,,,,,,,,,,,,,,,,,,,,,,,,,
35655,Two of Us: The Story of a Father  a Son  and the Beatles,Peter J. Smith,3.53,618251456,9.78E+12,en-US,206,51,12,2/4/2004,Houghton Mifflin Harcourt,,,,,,,,,,,,,,,,,,,,,,,,,,
35666,A Hard Day's Write: The Stories Behind Every Beatles Song,Steve Turner,4.18,62736981,9.78E+12,eng,224,2072,100,11/1/1999,HarperResource,,,,,,,,,,,,,,,,,,,,,,,,,,
35668,The Beatles,Hunter Davies,4.1,393328864,9.78E+12,en-US,416,69,5,4/17/2006,W. W. Norton  Company,,,,,,,,,,,,,,,,,,,,,,,,,,
35669,Complete Idiot's Guide to The Beatles,Richard Buskin/Allan Kozinn,3.73,28621301,9.78E+12,eng,384,15,2,12/1/1997,Alpha,,,,,,,,,,,,,,,,,,,,,,,,,,
35689,Beatles: Every Little Thing,Maxwell Mackenzie,3.83,380796988,9.78E+12,en-US,224,72,12,12/1/1998,It Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35710,Margot Fonteyn,Meredith Daneman,4.03,140165304,9.78E+12,eng,704,256,17,8/4/2005,Penguin,,,,,,,,,,,,,,,,,,,,,,,,,,
35711,A General Theory of Love,Thomas Lewis/Fari Amini/Richard Lannon,4.11,375709223,9.78E+12,eng,288,3675,422,1/9/2001,Vintage,,,,,,,,,,,,,,,,,,,,,,,,,,
35722,Mad Cowboy: Plain Truth from the Cattle Rancher Who Won't Eat Meat,Howard F. Lyman/Glen Merzer,4.13,684854465,9.78E+12,en-US,224,1877,171,8/2/2001,Scribner,,,,,,,,,,,,,,,,,,,,,,,,,,
35724,The Life You Were Born to Live,Dan Millman,4.11,1567313981,9.78E+12,eng,464,19,1,9/1/2000,MJF Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35729,Lover Eternal (Black Dagger Brotherhood  #2),J.R. Ward,4.35,451218043,9.78E+12,eng,464,155348,5325,3/7/2006,Signet,,889.0,35729.0,1593685.0,57.0,451218043,9780000000000.0,J.R. Ward,2006.0,"Lover Eternal (Black Dagger Brotherhood, #2)","Lover Eternal (Black Dagger Brotherhood, #2)",eng,4.35,137558.0,146205.0,5559.0,1583.0,3587.0,17261.0,42711.0,81063.0,https://images.gr-assets.com/books/1300845974m/35729.jpg,https://images.gr-assets.com/books/1300845974s/35729.jpg,"toread, paranormal, romance, vampires, paranormalromance, favorites, jrward, vampire, fantasy, currentlyreading, blackdaggerbrotherhood, series, urbanfantasy, adult, readin, booksiown, pnr, erotica, fiction, supernatural",0.0,910.0
35735,The Silmarillion  Volume 3,J.R.R. Tolkien/Martin Shaw,4.19,553525026,9.78E+12,eng,0,60,4,9/1/1998,Random House Audio,,,,,,,,,,,,,,,,,,,,,,,,,,
35750,Sodom and Gomorrah (In Search of Lost Time  #4),Marcel Proust/C.K. Scott Moncrieff/Terence Kilmartin/D.J. Enright,4.35,375753109,9.78E+12,eng,784,377,66,2/16/1999,Modern Library Classics,,,,,,,,,,,,,,,,,,,,,,,,,,
35751,Swanns Way (In Search of Lost Time #1),Marcel Proust,4.14,701137681,9.78E+12,eng,534,19,1,10/1/1992,Chatto and Windus,,,,,,,,,,,,,,,,,,,,,,,,,,
35757,Missing Persons and Mistaken Identities: Women and Gender in Ancient Israel,Phyllis A. Bird,3.8,800631285,9.78E+12,eng,304,10,0,1/1/1997,Augsburg Fortress Publishing,,,,,,,,,,,,,,,,,,,,,,,,,,
35760,Mistaken Identity,Nayantara Sahgal,2.98,8172235224,9.79E+12,eng,324,0,0,12/30/2016,Harper Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
35781,The Skeptic's Dictionary: A Collection of Strange Beliefs  Amusing Deceptions  and Dangerous Delusions,Robert Todd Carroll,4.02,471272426,9.78E+12,eng,446,531,11,7/1/2003,Wiley,,,,,,,,,,,,,,,,,,,,,,,,,,
35786,The Bush Dyslexicon: Observations on a National Disorder,Mark Crispin Miller,3.56,393322963,9.78E+12,eng,370,209,19,6/17/2002,W. W. Norton  Company,,,,,,,,,,,,,,,,,,,,,,,,,,
35787,Extraordinary Popular Delusions & the Madness of Crowds (Great Minds),Charles Mackay,3.88,1573928917,9.78E+12,eng,724,33,4,5/1/2001,Prometheus Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35790,Extraordinary Popular Delusions and the Madness of Crowds/Confusión de Confusiones (Marketplace Book),Martin S. Fridson/Charles Mackay/Joseph de La Vega,3.91,471133124,9.78E+12,en-GB,224,35,3,12/29/1995,Wiley,,,,,,,,,,,,,,,,,,,,,,,,,,
35792,The Crowd/Extraordinary Popular Delusions & the Madness of Crowds,Gustave Le Bon/Charles Mackay,3.93,934380236,9.78E+12,eng,288,406,24,11/1/1993,Wasendorf & Associates Inc,,,,,,,,,,,,,,,,,,,,,,,,,,
35805,The Capture (Guardians of Ga'Hoole  #1),Kathryn Lasky,3.9,439405572,9.78E+12,eng,222,22125,1232,6/1/2003,Scholastic Paperbacks,,6608.0,35805.0,35731.0,52.0,439405572,9780000000000.0,Kathryn Lasky,2003.0,The Capture,"The Capture (Guardians of Ga'Hoole, #1)",eng,3.88,18830.0,20258.0,1296.0,511.0,1355.0,4938.0,6622.0,6832.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"toread, childrens, favorites, animals, fiction, youngadult, series, owned, booksiown, adventure, middlegrade, children, childrensbooks, guardiansofgahoole, childhood, default, ya, kids, kathrynlasky, audiobook",0.0,30.0
35806,The Journey (Guardians of Ga'Hoole  #2),Kathryn Lasky,4,439405580,9.78E+12,en-US,242,11354,404,9/1/2003,Scholastic  Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,
35807,The Rescue (Guardians of Ga'Hoole  #3),Kathryn Lasky,4.07,439405599,9.78E+12,eng,198,10154,278,1/1/2004,Scholastic  Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,
35810,The Night Journey,Kathryn Lasky,3.77,142403229,9.78E+12,eng,160,279,57,3/17/2005,Puffin Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35811,The Collected Stories of Arthur C. Clarke,Arthur C. Clarke,4.29,312878605,9.78E+12,eng,966,4150,138,1/14/2002,Tom Doherty Associates/Orb Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35815,Sunstorm (A Time Odyssey  #2),Arthur C. Clarke/Stephen Baxter,3.83,345452518,9.78E+12,eng,356,4049,154,2/28/2006,Del Rey Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35819,Lair of the White Worm,Bram Stoker,2.86,646418424,9.78E+12,eng,120,2276,244,10/1/2002,Deodand Publishing,,,,,,,,,,,,,,,,,,,,,,,,,,
35822,Best Ghost and Horror Stories,Bram Stoker/Richard Dalby,3.52,486297160,9.78E+12,eng,272,55,7,11/2/2011,Dover Publications,,,,,,,,,,,,,,,,,,,,,,,,,,
35825,The Blonde on the Street Corner,David Goodis,3.71,1852424478,9.78E+12,en-US,155,284,26,1/15/1998,Serpent's Tail,,,,,,,,,,,,,,,,,,,,,,,,,,
35826,Of Tender Sin,David Goodis/Adrian Wootton,3.69,1852426748,9.78E+12,en-US,181,150,24,2/16/2001,Serpent's Tail,,,,,,,,,,,,,,,,,,,,,,,,,,
35827,The Moon in the Gutter,David Goodis/Adrian Wootton,3.65,1852424494,9.78E+12,en-US,183,350,40,12/8/1998,Serpent's Tail,,,,,,,,,,,,,,,,,,,,,,,,,,
35835,Dear Peter Rabbit,Alma Flor Ada/Leslie Tryon,4.13,1416912339,9.78E+12,en-US,32,7,0,1/1/2006,Aladdin Paperbacks,,,,,,,,,,,,,,,,,,,,,,,,,,
35846,The Chocolate-Covered Contest (Nancy Drew  #151),Carolyn Keene,3.89,067103443X,9.78E+12,en-US,160,520,17,9/1/1999,Aladdin,,,,,,,,,,,,,,,,,,,,,,,,,,
35848,Ghost Stories (Nancy Drew),Carolyn Keene,3.75,671691325,9.78E+12,eng,160,337,12,10/1/1989,Aladdin,,,,,,,,,,,,,,,,,,,,,,,,,,
35860,The Humor of the American Cowboy,Stan Hoig/Nick Eggenhofer,3.43,803273592,9.78E+12,eng,200,3,1,7/1/2006,Bison Books,,,,,,,,,,,,,,,,,,,,,,,,,,
35870,Ghost in the Shell (Ghost in the Shell  #1),Masamune Shirow,4.18,1593072287,9.78E+12,eng,350,8456,302,6/20/2006,Dark Horse Comics,,,,,,,,,,,,,,,,,,,,,,,,,,
35875,Ghost in the Shell,Masamune Shirow,4.18,1845760182,9.78E+12,en-GB,368,61,3,2/25/2005,Titan,,,,,,,,,,,,,,,,,,,,,,,,,,
35878,Ghost in the Shell 2: Innocence: After The Long Goodbye,Masaki Yamada/Yuji Oniki/Carl Gustav Horn/Daigo Shinma/Keita Saeki/Mamoru Oshii/Shinji Maki,3.97,1421513943,9.78E+12,eng,196,21,3,7/17/2007,VIZ Media LLC,,,,,,,,,,,,,,,,,,,,,,,,,,
35880,At the Edge (Psychic Triplet Trilogy  #1),Cait London,3.79,61140503,9.78E+12,en-US,384,273,21,5/29/2007,Avon,,,,,,,,,,,,,,,,,,,,,,,,,,
35882,Tallchief: The Hunter (The Tallchiefs #9),Cait London,4.12,373764197,9.78E+12,eng,192,47,1,1/25/2002,Silhouette Desire,,,,,,,,,,,,,,,,,,,,,,,,,,
35886,With Her Last Breath,Cait London,3.66,006000181X,9.78E+12,en-US,384,112,11,6/24/2003,Avon,,,,,,,,,,,,,,,,,,,,,,,,,,
35888,Tallchief For Keeps (The Tallchiefs #3),Cait London,4.2,373483376,9.78E+12,eng,296,65,2,12/25/1996,Silhouette,,,,,,,,,,,,,,,,,,,,,,,,,,
35895,The Sgt. Rock Archives  Vol. 3,Robert Kanigher/Joe Kubert/Russ Heath/Mark Chiarello/Jerry Grandinetti/Irv Novack,4.47,1401204104,9.78E+12,eng,224,19,2,8/1/2005,DC Comics,,,,,,,,,,,,,,,,,,,,,,,,,,
35896,The Sgt. Rock Archives  Vol. 1,Robert Kanigher/Bob Haney/Joe Kubert/Jerry Grandinetti,4.2,1563898411,9.78E+12,eng,240,47,1,5/1/2002,DC Comics,,,,,,,,,,,,,,,,,,,,,,,,,,
35903,Sgt. Rock: The Prophecy,Joe Kubert,3.47,1401212484,9.78E+12,en-US,144,76,11,4/7/2007,DC Comics,,,,,,,,,,,,,,,,,,,,,,,,,,
35907,Sgt. Frog  Vol. 13 (Sgt. Frog  #13),Mine Yoshizaki,4.23,1427802114,9.78E+12,eng,192,77,1,6/1/2007,TokyoPop,,,,,,,,,,,,,,,,,,,,,,,,,,
35908,The Elements of Style,William Strunk Jr./E.B. White,4.19,24181900,9.78E+12,en-US,85,217,16,12/12/1991,MacMillan Publishing Company,,,,,,,,,,,,,,,,,,,,,,,,,,
35921,On Basilisk Station (Honor Harrington  #1),David Weber,4.13,1416509372,9.78E+12,eng,458,33456,1424,7/26/2005,Baen Books,,3644.0,35921.0,965345.0,37.0,1416509372,9780000000000.0,David Weber,1992.0,On Basilisk Station ,"On Basilisk Station (Honor Harrington, #1)",eng,4.11,28970.0,33182.0,1521.0,552.0,1281.0,5669.0,12074.0,13606.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"toread, sciencefiction, scifi, currentlyreading, spaceopera, fiction, favorites, military, sf, militaryscifi, owned, ebook, kindle, scififantasy, honorharrington, honorverse, militarysciencefiction, default, series, ebooks",0.0,524.0
35924,The Lure of the Basilisk (The Lords of Dûs  #1),Lawrence Watt-Evans,3.71,1587155877,9.78E+12,eng,208,493,17,11/1/2001,Wildside Press,,,,,,,,,,,,,,,,,,,,,,,,,,
